NC_015378,Burkholderia gladioli BSR3 plasmid bgla_3p_ complete sequence.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia
NC_015377,Burkholderia gladioli BSR3 plasmid bgla_2p_ complete sequence.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia
NC_015382,Burkholderia gladioli BSR3 plasmid bgla_1p_ complete sequence.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia
NC_017284,Campylobacter jejuni subsp. jejuni IA3902 plasmid pVir_ complete sequence.,Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Campylobacter
NC_016815,Sinorhizobium fredii HH103 plasmid pSfHH103e complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Sinorhizobium/Ensifer group_Sinorhizobium
NC_015383,Burkholderia gladioli BSR3 plasmid bgla_4p_ complete sequence.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia
NC_016798,Chlamydia trachomatis A2497_ complete genome.,Bacteria_Chlamydiae_Chlamydiales_Chlamydiaceae_Chlamydia/Chlamydophila group_Chlamydia
NC_016812,Sinorhizobium fredii HH103_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Sinorhizobium/Ensifer group_Sinorhizobium
NC_002928,Bordetella parapertussis 12822 chromosome_ complete genome.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Alcaligenaceae_Bordetella
NC_009663,Sulfurovum sp. NBC37-1 chromosome_ complete genome.,Bacteria_Proteobacteria_Epsilonproteobacteria_Sulfurovum
NC_017807,Rahnella aquatilis HX2 plasmid PRA2_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Rahnella
NC_017773,Rahnella aquatilis HX2 plasmid PRA2_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Rahnella
NC_011143,Phenylobacterium zucineum HLK1 plasmid unnamed_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium
NC_017279,Campylobacter jejuni subsp. jejuni IA3902 chromosome_ complete genome.,Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Campylobacter
NC_015376,Burkholderia gladioli BSR3 chromosome 2_ complete sequence.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia
NC_017060,Rahnella aquatilis HX2 plasmid PRA1_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Rahnella
NC_015381,Burkholderia gladioli BSR3 chromosome 1_ complete sequence.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia
NC_006373,Bacteroides uniformis mobilizable transposon NBU1_ complete sequence.,Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides
NC_013860,Azospirillum sp. B510 plasmid pAB510f_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_011144,Phenylobacterium zucineum HLK1 chromosome_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium
NC_013856,Azospirillum sp. B510 plasmid pAB510b_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_013859,Azospirillum sp. B510 plasmid pAB510e_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_015433,Streptococcus suis ST3 chromosome_ complete genome.,Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus
NC_013857,Azospirillum sp. B510 plasmid pAB510c_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_007940,Rickettsia bellii RML369-C chromosome_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Rickettsiaceae_Rickettsieae_Rickettsia_belli group
NC_013858,Azospirillum sp. B510 plasmid pAB510d_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_013855,Azospirillum sp. B510 plasmid pAB510a_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_011145,Anaeromyxobacter sp. K chromosome_ complete genome.,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Anaeromyxobacter
NC_010941,Actinobacillus pleuropneumoniae serovar 7 str. AP76 plasmid ABB7_B_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Actinobacillus
NC_010942,Actinobacillus pleuropneumoniae serovar 7 str. AP76 plasmid APP7_A_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Actinobacillus
NC_017047,Rahnella aquatilis HX2 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Rahnella
NC_010940,Actinobacillus pleuropneumoniae serovar 7 str. AP76 plasmid APP7_C_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Actinobacillus
NC_013739,Conexibacter woesei DSM 14684 chromosome_ complete genome.,Bacteria_Actinobacteria_Rubrobacteridae_Solirubrobacterales_Conexibacteraceae_Conexibacter
NC_018023,Mycobacterium chubuense NBB4 plasmid pMYCCH.02_ complete sequence.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Mycobacteriaceae_Mycobacterium
NC_018022,Mycobacterium chubuense NBB4 plasmid pMYCCH.01_ complete sequence.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Mycobacteriaceae_Mycobacterium
NC_008741,Desulfovibrio vulgaris DP4 plasmid pDVUL01_ complete sequence.,Bacteria_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio
NC_013854,Azospirillum sp. B510 chromosome_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_002682,Mesorhizobium loti MAFF303099 plasmid pMLb_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium
NC_002679,Mesorhizobium loti MAFF303099 plasmid pMLa_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium
NC_010939,Actinobacillus pleuropneumoniae serovar 7 str. AP76_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Actinobacillus
NC_021040,Roseburia intestinalis M50/1 draft genome.,Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Roseburia
NC_017432,Chlamydia trachomatis G/9301 chromosome_ complete genome.,Bacteria_Chlamydiae_Chlamydiales_Chlamydiaceae_Chlamydia/Chlamydophila group_Chlamydia
NC_019756,Crinalium epipsammum PCC 9333 plasmid pCRI9333.08_ complete sequence.,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Crinalium
NC_019735,Crinalium epipsammum PCC 9333 plasmid pCRI9333.04_ complete sequence.,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Crinalium
NC_019736,Crinalium epipsammum PCC 9333 plasmid pCRI9333.05_ complete sequence.,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Crinalium
NC_021829,Listeria monocytogenes J1816_ complete genome.,Bacteria_Firmicutes_Bacilli_Bacillales_Listeriaceae_Listeria
NC_008009,Candidatus Koribacter versatilis Ellin345 chromosome_ complete genome.,Bacteria_Acidobacteria_Candidatus Koribacter
NC_019737,Crinalium epipsammum PCC 9333 plasmid pCRI9333.07_ complete sequence.,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Crinalium
NC_017620,Streptococcus suis D9 chromosome_ complete genome.,Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus
NC_019755,Crinalium epipsammum PCC 9333 plasmid pCRI9333.06_ complete sequence.,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Crinalium
NC_019754,Crinalium epipsammum PCC 9333 plasmid pCRI9333.03_ complete sequence.,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Crinalium
NC_019733,Crinalium epipsammum PCC 9333 plasmid pCRI9333.01_ complete sequence.,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Crinalium
NC_019734,Crinalium epipsammum PCC 9333 plasmid pCRI9333.02_ complete sequence.,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Crinalium
NC_018073,Streptococcus intermedius JTH08_ complete genome.,Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_Streptococcus anginosus group
NC_008751,Desulfovibrio vulgaris DP4 chromosome_ complete genome.,Bacteria_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio
NC_012794,Geobacillus sp. WCH70 plasmid pWCH7001_ complete sequence.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus
NC_012790,Geobacillus sp. WCH70 plasmid pWCH7002_ complete sequence.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus
NC_018027,Mycobacterium chubuense NBB4 chromosome_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Mycobacteriaceae_Mycobacterium
NC_008766,Acidovorax sp. JS42 plasmid pAOVO02_ complete sequence.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Acidovorax
NC_002939,Geobacter sulfurreducens PCA chromosome_ complete genome.,Bacteria_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Geobacteraceae_Geobacter
NC_009789,Escherichia coli E24377A plasmid pETEC_6_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Escherichia
NC_008765,Acidovorax sp. JS42 plasmid pAOVO01_ complete sequence.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Acidovorax
NC_009788,Escherichia coli E24377A plasmid pETEC_73_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Escherichia
NC_009787,Escherichia coli E24377A plasmid pETEC_35_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Escherichia
NC_017575,Ralstonia solanacearum Po82 megaplasmid_ complete sequence.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia
NC_009790,Escherichia coli E24377A plasmid pETEC_74_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Escherichia
NC_009786,Escherichia coli E24377A plasmid pETEC_80_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Escherichia
NC_009791,Escherichia coli E24377A plasmid pETEC_5_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Escherichia
NC_002678,Mesorhizobium loti MAFF303099 chromosome_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium
NC_011316,Aliivibrio salmonicida LFI1238 plasmid pVSAL43_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Aliivibrio
NC_017574,Ralstonia solanacearum Po82 chromosome_ complete genome.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia
NC_011314,Aliivibrio salmonicida LFI1238 plasmid pVSAL320_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Aliivibrio
NC_012793,Geobacillus sp. WCH70 chromosome_ complete genome.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus
NC_022079,Borrelia miyamotoi LB-2001_ complete genome.,Bacteria_Spirochaetes_Spirochaetales_Spirochaetaceae_Borrelia
NC_011315,Aliivibrio salmonicida LFI1238 plasmid pVSAL54_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Aliivibrio
NC_019753,Crinalium epipsammum PCC 9333 chromosome_ complete genome.,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Crinalium
NC_018011,Alistipes finegoldii DSM 17242 chromosome_ complete genome.,Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes
NC_011311,Aliivibrio salmonicida LFI1238 plasmid pVSAL840_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Aliivibrio
NC_021291,Spiribacter salinus M19-40_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_Spiribacter
NC_008782,Acidovorax sp. JS42 chromosome_ complete genome.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Acidovorax
